"","assessment_sequence_id","student_id","student_or_la","pre_agree_to_participate","pre_submitted","pre_duration","post_agree_to_participate","post_submitted","post_duration","pre_answered","post_answered","pre_score","post_score","effect_size","learning_gain","gender_text","male","female","transgender","genderqueer_nonconforming","gender_noanswer","gender_other","hispanic","white","black","asian","american_indian","hawaiian_or_other_pacific_islander","race_noanswer","race_other","year_in_school","first_time","min_week_w_la_0","min_week_w_la_1to5","min_week_w_la_6to15","min_week_w_la_16to30","min_week_w_la_30plus","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_12","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","pre_19","pre_20","pre_21","pre_22","pre_23","pre_24","pre_25","pre_26","pre_27","pre_28","pre_29","pre_30","pre_31","pre_32","pre_33","pre_34","pre_35","pre_36","pre_37","pre_38","pre_39","pre_40","pre_41","pre_42","pre_43","pre_44","pre_45","pre_46","pre_47","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","post_30","post_31","post_32","post_33","post_34","post_35","post_36","post_37","post_38","post_39","post_40","post_41","post_42","post_43","post_44","post_45","post_46","post_47","pre_48","pre_49","pre_50","post_48","post_49","post_50","course_id","institution_id","ccihe_id","term","year","Bio","Chem","Math","Physics","Astronomy","n_of_qs_on_assessment","students_enrolled","pre_tests_completed","pre_agrees_to_participate","pre_declines_to_participate","post_tests_completed","post_agrees_to_participate","post_declines_to_participate","pre_nonresponses_to_participate","post_non_responses_to_participate","student_to_la_ratio","course_strat_interactive_lecture","course_strat_lecture","course_strat_discuss_small_groups","course_strat_design_activities","course_strat_req_work_together","course_strat_instr_solves_quant","course_strat_instr_solves_qual","course_strat_students_solve_quant","course_strat_students_solve_qual","times_taught","course_learning_goals_prob_solving","course_learning_goals_concept_understanding","course_learning_goals_attitudes_appreciation","course_use_las","la_primary_role","la_secondary_role","weekly_planning_time","times_taught_w_las","used_collaborative_learning","how_collected","community_college","public_inst","assessment_code","course_strat_integrated_lab_lecture","participate_credit_pre","participate_credit_post","participate_email_reminders","participate_inclass_reminders","discipline","has_multiple_versions","filter_question","PRE_start_date","PRE_end_date","POST_start_date","POST_end_date","pre_51","pre_52","post_51","post_52","ethnicity_text","race_text","time_with_la","pre_demographics_before","pre_assessment_version","post_demographics_before","post_assessment_version","n_of_qs_on_assessment_post","parent_degree","mideastern","multiracial","pre_consent","post_consent","pre_1_C","pre_2_C","pre_3_C","pre_4_C","pre_5_C","pre_6_C","pre_7_C","pre_8_C","pre_9_C","pre_10_C","pre_11_C","pre_12_C","pre_13_C","pre_14_C","pre_15_C","pre_16_C","pre_17_C","pre_18_C","pre_19_C","pre_20_C","pre_21_C","pre_22_C","pre_23_C","pre_24_C","pre_25_C","post_1_C","post_2_C","post_3_C","post_4_C","post_5_C","post_6_C","post_7_C","post_8_C","post_9_C","post_10_C","post_11_C","post_12_C","post_13_C","post_14_C","post_15_C","post_16_C","post_17_C","post_18_C","post_19_C","post_20_C","post_21_C","post_22_C","post_23_C","post_24_C","post_25_C"
"1281","1187","42677","Student","I do not agree to share",NA,NA,"I agree to share","2018-04-22 17:37:37",94.241,100,100,NA,20,-0.241262067062843,"-0.052631578947368","Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","a","c","a","c","d","c","b","a","d","d","b","a","e","c","d","d","c","c","b","c","c","e","d","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"1282","1187","42682","Student","I agree to share","2018-01-22 20:09:00",5758.521,NA,NA,NA,100,NA,60,NA,NA,NA,"Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","b","b","a","b","c","b","d","e","d","b","a","d","e","c","d","a","b","b","a","c","a","c","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","1187","42681","Student","I agree to share","2018-01-18 19:02:59",947.827,"I agree to share","2018-05-03 10:35:18",645.36,100,100,20,32,0.723786201188529,"0.15","Female",0,1,0,0,0,0,1,0,0,0,0,0,0,1,"1st",1,0,0,1,0,0,"c","c","b","b","c","c","b","e","d","a","b","b","b","a","c","b","d","b","c","b","e","b","c","e","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","d","b","b","b","a","b","a","e","b","a","a","b","c","a","b","c","a","a","b","c","b","a","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1284","1187","34512","Student","I agree to share","2018-01-30 15:17:01",289.978,NA,NA,NA,100,NA,8,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",0,0,0,0,0,0,"b","c","b","e","a","c","c","d","c","b","b","c","c","c","d","c","b","d","a","c","a","c","c","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","1187","42687","Student","I agree to share","2018-01-30 19:32:46",1779.432,"I agree to share","2018-05-09 00:17:19",11929.986,100,100,24,36,0.723786201188529,"0.15789473684211","Male",1,0,0,0,0,0,1,0,0,0,0,0,1,0,"1st",1,0,1,0,0,0,"c","b","e","a","d","d","a","a","b","b","c","a","e","e","b","d","d","c","e","d","b","b","c","a","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","d","b","a","b","a","c","a","e","d","c","a","a","c","b","d","a","c","e","a","b","b","e","b","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"1286","1187","42686","Student","I agree to share","2018-01-24 12:44:19",1579.141,NA,NA,NA,100,NA,36,NA,NA,NA,"Female",0,1,0,0,0,0,1,0,0,0,0,0,1,0,"3rd",1,0,0,0,0,0,"c","b","d","c","b","a","c","a","b","d","a","a","b","c","c","d","d","d","c","c","b","d","b","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","1187","42690","Student","I agree to share","2018-01-31 20:53:32",1095.683,NA,NA,NA,100,NA,28,NA,NA,NA,"Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",1,0,0,0,0,0,"e","a","b","b","d","e","b","a","a","c","c","c","a","d","e","d","e","c","b","b","b","d","b","c","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","1187","42688","Student","I do not agree to share",NA,NA,"I agree to share","2018-04-28 12:53:05",567.949,100,100,NA,24,-1.44757240237706,"-0.46153846153846","Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"2nd",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","b","b","b","a","c","d","d","c","b","e","e","b","c","d","a","e","a","c","b","b","b","b","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1289","1187","42691","Student","I agree to share","2018-01-17 13:45:43",1779.925,"I agree to share",NA,NA,100,NA,36,NA,NA,NA,"Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"1st",1,1,0,0,0,0,"c","d","b","c","d","a","a","d","b","b","b","e","d","c","e","d","c","b","b","e","c","c","c","c","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","1187","42693","Student","I agree to share","2018-01-30 23:02:34",969.908,"I agree to share","2018-05-09 01:08:06",563.935,100,100,32,20,-0.723786201188529,"-0.17647058823529","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,1,0,0,0,"b","b","a","e","c","b","c","c","e","d","b","a","c","a","c","d","c","b","a","c","c","b","a","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","d","b","b","b","c","c","a","c","d","d","a","e","a","c","d","d","e","a","c","a","d","b","e","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"1291","1187","42692","Student","I agree to share","2018-01-17 22:52:29",411.797,NA,NA,NA,100,NA,36,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,0,0,"d","d","d","e","a","b","b","d","c","c","c","a","c","d","b","c","b","a","b","b","d","c","a","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","-","-",NA,NA,NA,847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","1187","42695","Student","I agree to share","2018-01-30 16:43:35",1360.662,"I agree to share","2018-04-27 10:37:08",1099.984,100,100,16,16,0,"0","Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"4th",1,0,1,0,0,0,"d","c","b","b","e","c","c","d","c","d","b","c","b","a","c","d","b","d","a","a","b","b","c","d","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","d","c","b","a","d","a","a","a","a","c","c","c","a","c","d","b","b","c","a","b","e","c","c","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1293","1187","42697","Student","I do not agree to share",NA,NA,"I agree to share","2018-05-05 22:30:59",1337.85,100,100,NA,32,0.241262067062843,"0.055555555555556","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","d","c","d","e","b","b","e","d","c","d","c","b","b","b","d","c","a","a","d","c","b","d","a","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
"1294","1187","42696","Student","I do not agree to share",NA,NA,"I agree to share","2018-05-04 22:08:21",3273.12,100,100,NA,32,-0.482524134125686,"-0.13333333333333","Female",0,1,0,0,0,0,0,0,1,0,0,0,0,0,"2nd",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e","c","b","a","d","c","c","a","d","e","b","c","c","c","b","d","a","a","b","a","c","b","a","d","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,"-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0
"1295","1187","42699","Student","I agree to share","2018-01-24 18:59:42",1063.822,"I agree to share","2018-05-04 15:19:48",482.17,100,100,36,40,0.241262067062843,"0.0625","Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,1,0,0,0,0,"a","a","d","e","c","d","e","d","b","d","b","a","d","d","e","d","d","b","b","a","b","b","c","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","a","d","a","a","b","a","a","a","e","e","b","a","d","a","a","d","d","c","b","d","b","c","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"1296","1187","42698","Student","I agree to share","2018-01-17 19:42:45",1351.372,"I agree to share","2018-04-22 16:32:07",1274.258,100,100,48,60,0.723786201188529,"0.23076923076923","Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3rd",1,0,1,0,0,0,"c","d","d","c","b","c","c","d","e","b","e","a","d","d","c","d","e","d","b","e","c","d","c","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","a","b","d","b","c","c","d","c","a","d","c","b","d","c","b","b","b","c","d","e","b","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0
"1297","1187","34519","Student","I agree to share","2018-01-31 22:01:25",1290.086,"I agree to share","2018-05-11 14:56:33",1899.905,100,100,36,24,-0.723786201188529,"-0.1875","Male",1,0,0,0,0,0,1,0,0,0,0,0,1,0,"2nd",0,0,0,1,0,0,"c","c","b","b","e","d","c","a","b","a","b","a","c","b","e","d","a","b","b","c","c","c","b","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","a","b","b","d","c","a","a","a","d","d","a","a","a","e","d","a","c","b","a","a","c","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",847,276,145600,"Spring","2018",0,0,1,0,0,25,731,510,406,129,289,244,74,51,272,"N/A","Yes","Yes","No",NA,"Yes",NA,NA,NA,NA,"9",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,2,"3",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
